Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
GERD, depression, nodal_skin_eruptions, muscle_wasting, receiving_unsterile_injections, loss_of_smell, fatigue, high_fever, polyuria, patches_in_throat, pain_behind_the_eyes, coma, painful_walking, inflammatory_nails, burning_micturition, spotting_ urination, hip_joint_pain, palpitations
Hepatitis E, neck_pain, irritation_in_anus, nodal_skin_eruptions, continuous_feel_of_urine, headache, mild_fever, chills,itching, sweating, dehydration, watering_from_eyes, bruising, dischromic _patches, stomach_bleeding, enlarged_thyroid, rusty_sputum, brittle_nails
Common Cold, joint_pain, bloody_stool, irritability, pain_behind_the_eyes, extra_marital_contacts, chills, excessive_hunger, pain_during_bowel_movements, swollen_blood_vessels, redness_of_eyes, scurring, blackheads, indigestion, obesity, blister, yellow_crust_ooze, polyuria
(vertigo) Paroymsal  Positional Vertigo, stomach_bleeding, inflammatory_nails, phlegm, scurring, blurred_and_distorted_vision, yellow_urine, lack_of_concentration, weakness_in_limbs, pain_behind_the_eyes, muscle_pain, patches_in_throat, movement_stiffness, swollen_legs, receiving_blood_transfusion, coma, skin_rash, bladder_discomfort
Hepatitis E, acidity, increased_appetite, shivering, weight_gain, muscle_pain, silver_like_dusting, loss_of_appetite, patches_in_throat, movement_stiffness, irregular_sugar_level, fluid_overload, yellowing_of_eyes, depression, painful_walking, chills, stiff_neck, swollen_extremeties
Drug Reaction, breathlessness, dehydration, sweating, muscle_pain, red_spots_over_body, bloody_stool, anxiety, weakness_in_limbs, stomach_pain, rusty_sputum, congestion, abnormal_menstruation, abdominal_pain, cramps, cough, enlarged_thyroid, chills
Malaria, swelled_lymph_nodes, dizziness, red_sore_around_nose, stomach_bleeding, hip_joint_pain, internal_itching, muscle_wasting, drying_and_tingling_lips, continuous_sneezing, sinus_pressure, belly_pain, depression, stiff_neck, extra_marital_contacts, yellow_crust_ooze, fluid_overload, knee_pain
Tuberculosis, internal_itching, receiving_unsterile_injections, swollen_blood_vessels, swollen_legs, polyuria, neck_pain, cough, painful_walking, patches_in_throat, sunken_eyes, swelled_lymph_nodes, anxiety, yellow_urine, blackheads, yellow_crust_ooze, brittle_nails, drying_and_tingling_lips
Arthritis, restlessness, fatigue, chest_pain, swollen_extremeties, scurring, weight_loss,itching, prominent_veins_on_calf, mood_swings, mild_fever, diarrhoea, dark_urine, belly_pain, irritation_in_anus, pus_filled_pimples, movement_stiffness, yellowish_skin
Dengue, spotting_ urination, small_dents_in_nails, swollen_legs, cough, burning_micturition, swelled_lymph_nodes, inflammatory_nails, coma, weakness_in_limbs, stomach_pain, irritation_in_anus, pus_filled_pimples, continuous_feel_of_urine, movement_stiffness,itching, fast_heart_rate, obesity
Tuberculosis, anxiety, mild_fever, movement_stiffness, patches_in_throat, restlessness, weight_loss, headache, family_history, foul_smell_of urine, continuous_feel_of_urine, yellow_crust_ooze, obesity, malaise, pain_in_anal_region, cold_hands_and_feets, acute_liver_failure, watering_from_eyes
Drug Reaction, sinus_pressure, fatigue, red_sore_around_nose, yellowing_of_eyes, rusty_sputum, acidity, throat_irritation, passage_of_gases, excessive_hunger, cramps, drying_and_tingling_lips, ulcers_on_tongue, movement_stiffness, altered_sensorium, mild_fever, abnormal_menstruation, bladder_discomfort
Common Cold, swollen_legs, bloody_stool, brittle_nails, pain_during_bowel_movements, inflammatory_nails, chills, altered_sensorium, acidity, internal_itching, cough, pain_in_anal_region, receiving_blood_transfusion, nausea, sinus_pressure, enlarged_thyroid, irregular_sugar_level, indigestion
Pneumonia, enlarged_thyroid, weight_loss, family_history, swelling_joints, muscle_pain, fast_heart_rate, nodal_skin_eruptions, abdominal_pain, blackheads, dehydration, irregular_sugar_level, fluid_overload, yellow_crust_ooze, belly_pain, skin_peeling, knee_pain, dark_urine
Impetigo, irritability, passage_of_gases, cough, nodal_skin_eruptions, pain_behind_the_eyes, irregular_sugar_level, distention_of_abdomen, yellow_crust_ooze, weakness_of_one_body_side, mild_fever, shivering, blood_in_sputum, indigestion, swelling_of_stomach, weakness_in_limbs, dischromic _patches, acidity
Tuberculosis, polyuria, indigestion, yellow_crust_ooze, blurred_and_distorted_vision, weight_loss, hip_joint_pain, silver_like_dusting, chills, excessive_hunger, watering_from_eyes, mucoid_sputum, scurring, abdominal_pain, muscle_wasting, slurred_speech, breathlessness, weight_gain
Paralysis (brain hemorrhage), spinning_movements, drying_and_tingling_lips, abdominal_pain, lack_of_concentration, receiving_blood_transfusion, irritability, irritation_in_anus, enlarged_thyroid, prominent_veins_on_calf, extra_marital_contacts, redness_of_eyes, yellow_urine, sunken_eyes, weight_loss, bladder_discomfort, weakness_in_limbs, watering_from_eyes
(vertigo) Paroymsal  Positional Vertigo, visual_disturbances, weakness_in_limbs, stomach_pain, vomiting, yellowing_of_eyes, scurring, spotting_ urination, muscle_pain, loss_of_balance, nausea, indigestion, receiving_blood_transfusion, bruising, yellow_crust_ooze, fluid_overload, inflammatory_nails, high_fever
Hypertension , cough, yellowish_skin, neck_pain, puffy_face_and_eyes, swollen_legs, bloody_stool, cramps, loss_of_balance, stiff_neck, skin_peeling, malaise, restlessness, brittle_nails, inflammatory_nails, watering_from_eyes, loss_of_smell, red_spots_over_body
Hepatitis C, extra_marital_contacts, abdominal_pain, malaise, history_of_alcohol_consumption, depression, pain_during_bowel_movements, blister, foul_smell_of urine, swollen_blood_vessels, scurring, altered_sensorium, blackheads, yellowish_skin, spinning_movements, back_pain, visual_disturbances, cramps
GERD, palpitations, weight_loss, acidity, foul_smell_of urine, yellow_crust_ooze, runny_nose, constipation, pain_in_anal_region, ulcers_on_tongue, joint_pain, toxic_look_(typhos), mucoid_sputum, yellowing_of_eyes, patches_in_throat, continuous_feel_of_urine, redness_of_eyes, inflammatory_nails
Peptic ulcer diseae, mild_fever, inflammatory_nails, brittle_nails, scurring, polyuria, irritation_in_anus, unsteadiness, chills, stomach_bleeding, spinning_movements, lethargy, excessive_hunger, yellowish_skin, dizziness, malaise, yellowing_of_eyes, muscle_pain
Hepatitis C, acute_liver_failure, hip_joint_pain, stiff_neck, belly_pain, chest_pain, high_fever, scurring, loss_of_balance, blackheads, congestion, palpitations, anxiety, swollen_extremeties, chills, rusty_sputum,itching, phlegm
Hepatitis B, pus_filled_pimples, yellow_urine, altered_sensorium, constipation, indigestion, diarrhoea, polyuria, irritability, rusty_sputum, toxic_look_(typhos), bruising, skin_rash, neck_pain, weight_loss, inflammatory_nails, foul_smell_of urine, fast_heart_rate
Jaundice, acidity, ulcers_on_tongue, inflammatory_nails, malaise, anxiety, cold_hands_and_feets, painful_walking, palpitations, lack_of_concentration, fluid_overload, lethargy, continuous_feel_of_urine, silver_like_dusting, sinus_pressure, shivering, visual_disturbances, blood_in_sputum
Paralysis (brain hemorrhage), silver_like_dusting, phlegm, history_of_alcohol_consumption, muscle_wasting, muscle_pain, spotting_ urination, stiff_neck, receiving_blood_transfusion, restlessness, anxiety, pain_in_anal_region, prominent_veins_on_calf, palpitations, rusty_sputum, fluid_overload, weakness_of_one_body_side, coma
Hyperthyroidism, receiving_unsterile_injections, diarrhoea, sunken_eyes, swollen_blood_vessels, palpitations, blackheads, swelling_joints, anxiety, silver_like_dusting, dischromic _patches, polyuria, bladder_discomfort, inflammatory_nails, toxic_look_(typhos), knee_pain, scurring, cramps
Heart attack, stomach_pain, fast_heart_rate, lack_of_concentration, skin_peeling, continuous_feel_of_urine, abdominal_pain, pus_filled_pimples, weight_loss, pain_behind_the_eyes, throat_irritation, toxic_look_(typhos), loss_of_balance, blister, distention_of_abdomen, patches_in_throat, foul_smell_of urine, malaise
Dengue, family_history, obesity, pain_during_bowel_movements, bladder_discomfort, acute_liver_failure, fast_heart_rate, spotting_ urination, skin_rash, vomiting, increased_appetite, palpitations, headache, silver_like_dusting, swelled_lymph_nodes, stomach_pain, painful_walking, indigestion
Cervical spondylosis, belly_pain, obesity, swelling_of_stomach, yellowing_of_eyes, pain_in_anal_region, receiving_blood_transfusion, increased_appetite, bladder_discomfort, throat_irritation, sinus_pressure, swelling_joints, scurring, restlessness, vomiting, chest_pain, fluid_overload, chills
Hypertension , spinning_movements, palpitations, shivering, headache, irregular_sugar_level, enlarged_thyroid, red_spots_over_body, red_sore_around_nose, blackheads, polyuria, muscle_pain, pus_filled_pimples, swelled_lymph_nodes, redness_of_eyes, bloody_stool, continuous_sneezing, malaise
Hypertension , passage_of_gases, patches_in_throat, cough, muscle_weakness, small_dents_in_nails, anxiety, toxic_look_(typhos), increased_appetite, constipation, polyuria, yellow_urine, sweating, internal_itching, weakness_of_one_body_side, silver_like_dusting, puffy_face_and_eyes, yellowish_skin
Cervical spondylosis, burning_micturition, mucoid_sputum, skin_peeling, excessive_hunger, sinus_pressure, blood_in_sputum, swelled_lymph_nodes, passage_of_gases, swollen_legs, indigestion, bloody_stool, family_history, fluid_overload, spotting_ urination, diarrhoea, movement_stiffness, acidity
Hepatitis D, foul_smell_of urine, bloody_stool, burning_micturition, ulcers_on_tongue, receiving_blood_transfusion, receiving_unsterile_injections, yellow_crust_ooze, yellow_urine, cramps,itching, distention_of_abdomen, blurred_and_distorted_vision, cold_hands_and_feets, blackheads, restlessness, dark_urine, mood_swings
Acne, red_spots_over_body, yellow_urine, bloody_stool, dehydration, watering_from_eyes, skin_rash, irritability, vomiting, cough, continuous_feel_of_urine, blood_in_sputum, redness_of_eyes, swelling_of_stomach, foul_smell_of urine, indigestion, fast_heart_rate, brittle_nails
Common Cold, lack_of_concentration, stomach_bleeding, blister, muscle_wasting, swelling_joints, skin_rash, throat_irritation, red_sore_around_nose, sunken_eyes, history_of_alcohol_consumption, brittle_nails, extra_marital_contacts, receiving_unsterile_injections, distention_of_abdomen, restlessness, dizziness, burning_micturition
Cervical spondylosis, yellowish_skin, phlegm, pain_behind_the_eyes, receiving_blood_transfusion, fatigue, unsteadiness, internal_itching, yellowing_of_eyes, constipation, headache, sweating, painful_walking, toxic_look_(typhos), mucoid_sputum, small_dents_in_nails, receiving_unsterile_injections, ulcers_on_tongue
Diabetes , inflammatory_nails, chills, small_dents_in_nails, knee_pain, dark_urine, skin_peeling, swelled_lymph_nodes, puffy_face_and_eyes, weakness_in_limbs, receiving_unsterile_injections, painful_walking, palpitations, muscle_wasting, blister, patches_in_throat, indigestion, history_of_alcohol_consumption
Typhoid, continuous_feel_of_urine, swollen_blood_vessels, enlarged_thyroid, swelling_of_stomach, weight_gain, patches_in_throat, muscle_wasting, chills, painful_walking, cough, weight_loss, phlegm, continuous_sneezing, breathlessness, cramps, distention_of_abdomen, indigestion
Arthritis, loss_of_balance, weakness_in_limbs, bloody_stool, receiving_unsterile_injections, malaise, dischromic _patches, weight_gain, obesity, coma, pain_during_bowel_movements, joint_pain, pain_behind_the_eyes, irregular_sugar_level, silver_like_dusting,itching, muscle_wasting, irritation_in_anus
Pneumonia, puffy_face_and_eyes, yellowing_of_eyes, excessive_hunger, blister, phlegm, weight_gain, swollen_legs, stomach_pain, burning_micturition, visual_disturbances, sinus_pressure, dehydration, increased_appetite, extra_marital_contacts, skin_peeling, scurring, palpitations
Hepatitis B, hip_joint_pain, muscle_pain, toxic_look_(typhos), blurred_and_distorted_vision, cramps, watering_from_eyes, unsteadiness, constipation, obesity, knee_pain, puffy_face_and_eyes, mild_fever, phlegm, swollen_legs, joint_pain, depression, restlessness
Jaundice, muscle_weakness,itching, joint_pain, muscle_wasting, constipation, spinning_movements, puffy_face_and_eyes, dizziness, bladder_discomfort, high_fever, congestion, loss_of_balance, sunken_eyes, ulcers_on_tongue, stiff_neck, hip_joint_pain, back_pain
Hypertension , polyuria, increased_appetite, pain_in_anal_region, burning_micturition, muscle_wasting, brittle_nails, dehydration, shivering, excessive_hunger, family_history, yellowish_skin, skin_peeling, neck_pain, malaise, throat_irritation, extra_marital_contacts, bladder_discomfort
Acne, drying_and_tingling_lips, ulcers_on_tongue, back_pain, loss_of_smell, passage_of_gases, acute_liver_failure, sinus_pressure, fluid_overload, fast_heart_rate, dark_urine, lethargy,itching, dischromic _patches, blurred_and_distorted_vision, yellow_crust_ooze, loss_of_balance, altered_sensorium
Drug Reaction, receiving_unsterile_injections, enlarged_thyroid, restlessness, sinus_pressure, throat_irritation, cold_hands_and_feets, dizziness, chest_pain, anxiety, increased_appetite, yellowish_skin, irritability, continuous_feel_of_urine, cramps, fatigue, malaise, spotting_ urination
Hepatitis B, burning_micturition, lack_of_concentration, continuous_sneezing, history_of_alcohol_consumption, acute_liver_failure, abnormal_menstruation, malaise, swollen_extremeties, excessive_hunger, breathlessness, redness_of_eyes, depression, swelling_joints, weakness_of_one_body_side, increased_appetite, dehydration, chills
Hepatitis D, loss_of_smell, skin_peeling, altered_sensorium, rusty_sputum, prominent_veins_on_calf, spinning_movements, chills, family_history, ulcers_on_tongue, loss_of_appetite, increased_appetite, puffy_face_and_eyes, dizziness, fast_heart_rate, mood_swings, shivering, redness_of_eyes
Chicken pox, swelling_joints, sweating, spinning_movements, bladder_discomfort, scurring, irregular_sugar_level, abnormal_menstruation, blurred_and_distorted_vision, passage_of_gases, skin_rash, painful_walking, spotting_ urination, prominent_veins_on_calf, bruising, weight_loss, swollen_legs, belly_pain
Bronchial Asthma, nausea, receiving_blood_transfusion, redness_of_eyes, dizziness, increased_appetite, extra_marital_contacts, abdominal_pain, blood_in_sputum, muscle_pain, internal_itching, dehydration, lethargy, red_spots_over_body, excessive_hunger, blackheads, knee_pain, joint_pain
Jaundice, altered_sensorium, joint_pain, brittle_nails, fatigue, breathlessness, fast_heart_rate, slurred_speech, bruising, lethargy, mucoid_sputum, weakness_of_one_body_side, irritability, irritation_in_anus, pain_in_anal_region, neck_pain, skin_peeling, dizziness
Hyperthyroidism, dehydration, red_sore_around_nose, internal_itching, joint_pain, blackheads, family_history, drying_and_tingling_lips, blurred_and_distorted_vision, pain_in_anal_region, obesity, nodal_skin_eruptions, spinning_movements, loss_of_smell, pain_during_bowel_movements, red_spots_over_body, pain_behind_the_eyes, foul_smell_of urine
Typhoid, abnormal_menstruation, abdominal_pain, puffy_face_and_eyes, indigestion, irritability, prominent_veins_on_calf, unsteadiness, throat_irritation, depression, spotting_ urination, blurred_and_distorted_vision, slurred_speech, toxic_look_(typhos), fatigue, pus_filled_pimples, spinning_movements, burning_micturition
Pneumonia, stiff_neck, painful_walking, yellowing_of_eyes, cold_hands_and_feets, vomiting, swollen_blood_vessels, back_pain, cramps, continuous_feel_of_urine, dark_urine, swollen_legs, runny_nose, bruising, mild_fever, chest_pain, headache, high_fever
Jaundice, joint_pain, shivering, bloody_stool, painful_walking, runny_nose, swelling_of_stomach, stomach_pain, depression, muscle_pain, movement_stiffness, pain_behind_the_eyes, sunken_eyes, puffy_face_and_eyes, toxic_look_(typhos), congestion, weakness_of_one_body_side, mild_fever
Diabetes , stomach_bleeding, dark_urine, mild_fever, phlegm, scurring, silver_like_dusting, lethargy, swollen_blood_vessels, pain_in_anal_region, blurred_and_distorted_vision, belly_pain, skin_rash, obesity, watering_from_eyes, extra_marital_contacts, blackheads, distention_of_abdomen
Acne, continuous_sneezing, muscle_pain, obesity, inflammatory_nails, back_pain, malaise, fatigue, puffy_face_and_eyes, scurring, pus_filled_pimples, blister, yellow_urine, mucoid_sputum, indigestion, blurred_and_distorted_vision, unsteadiness, pain_during_bowel_movements
Pneumonia, spotting_ urination, pain_behind_the_eyes, ulcers_on_tongue, acute_liver_failure, loss_of_balance, sunken_eyes, swollen_blood_vessels, indigestion, headache, muscle_weakness, mucoid_sputum, abdominal_pain, dark_urine, silver_like_dusting, blood_in_sputum, cold_hands_and_feets, shivering
Hepatitis B, abdominal_pain, spinning_movements, bloody_stool, red_spots_over_body, nodal_skin_eruptions, restlessness, dizziness, swollen_legs, toxic_look_(typhos), stomach_bleeding, yellowing_of_eyes, depression, polyuria, loss_of_appetite, movement_stiffness, breathlessness, prominent_veins_on_calf
Acne, continuous_sneezing, weakness_in_limbs, cramps, palpitations, joint_pain, foul_smell_of urine, swelled_lymph_nodes, weakness_of_one_body_side, dizziness, sweating, scurring, spotting_ urination, brittle_nails, congestion, weight_loss, coma, extra_marital_contacts
Hypertension , diarrhoea, polyuria, blood_in_sputum, drying_and_tingling_lips, receiving_blood_transfusion, ulcers_on_tongue, dehydration, abnormal_menstruation, yellowish_skin, unsteadiness, fast_heart_rate, cramps, weight_gain,itching, continuous_feel_of_urine, dischromic _patches, dark_urine
Arthritis, nausea, dizziness, prominent_veins_on_calf, weakness_of_one_body_side, swelling_joints, mucoid_sputum, dehydration, blurred_and_distorted_vision, throat_irritation, blood_in_sputum, sweating, redness_of_eyes, bladder_discomfort, weakness_in_limbs, small_dents_in_nails, abdominal_pain, enlarged_thyroid
Gastroenteritis, fluid_overload, back_pain, runny_nose, lethargy, yellow_crust_ooze, acidity, restlessness, history_of_alcohol_consumption, pain_in_anal_region, distention_of_abdomen, prominent_veins_on_calf, throat_irritation, muscle_pain, puffy_face_and_eyes, silver_like_dusting, slurred_speech, yellow_urine
Acne, yellow_urine, yellowish_skin, throat_irritation, abnormal_menstruation, constipation, swelled_lymph_nodes, runny_nose, mild_fever, chest_pain, dizziness, burning_micturition, sinus_pressure, irritation_in_anus, blister, anxiety, swollen_legs, sunken_eyes
Bronchial Asthma, mild_fever, stomach_pain, receiving_unsterile_injections, swelling_of_stomach, patches_in_throat, blister, yellowing_of_eyes, pain_in_anal_region, distention_of_abdomen,itching, cramps, receiving_blood_transfusion, coma, bloody_stool, sunken_eyes, chills, irritation_in_anus
Bronchial Asthma, swollen_blood_vessels, continuous_sneezing, increased_appetite, anxiety, breathlessness, sinus_pressure, lack_of_concentration, muscle_pain, constipation, blood_in_sputum, blackheads, indigestion, passage_of_gases, enlarged_thyroid, muscle_wasting, chest_pain, red_sore_around_nose
Typhoid, irritation_in_anus, toxic_look_(typhos), prominent_veins_on_calf, scurring, visual_disturbances, abdominal_pain, distention_of_abdomen, swelling_joints, bloody_stool, spotting_ urination, excessive_hunger, red_spots_over_body, muscle_wasting, polyuria, receiving_blood_transfusion, weight_loss, headache
Hepatitis B, depression, bladder_discomfort, swollen_blood_vessels, silver_like_dusting, pus_filled_pimples, irritability, throat_irritation, runny_nose, fatigue, internal_itching, weight_loss, headache, obesity, abnormal_menstruation, passage_of_gases, weakness_of_one_body_side, cramps
Malaria, blurred_and_distorted_vision,itching, constipation, stomach_pain, burning_micturition, fatigue, distention_of_abdomen, diarrhoea, altered_sensorium, chest_pain, swollen_extremeties, polyuria, fast_heart_rate, enlarged_thyroid, cough, movement_stiffness, yellowing_of_eyes
Hypertension , bladder_discomfort, receiving_unsterile_injections, passage_of_gases, lack_of_concentration, watering_from_eyes, irritation_in_anus, depression, toxic_look_(typhos), coma, skin_rash, mucoid_sputum, sweating, acidity, swollen_legs, rusty_sputum, throat_irritation, dehydration
Diabetes , blurred_and_distorted_vision, red_spots_over_body, painful_walking, foul_smell_of urine, mucoid_sputum, yellow_crust_ooze, extra_marital_contacts, unsteadiness, obesity, polyuria, dizziness, knee_pain, movement_stiffness, abdominal_pain, dehydration, redness_of_eyes, stiff_neck
Paralysis (brain hemorrhage), congestion, cough, dark_urine, palpitations, coma, swollen_blood_vessels, scurring, dischromic _patches, depression, bladder_discomfort, receiving_unsterile_injections, loss_of_balance, ulcers_on_tongue, breathlessness, swelling_joints, muscle_pain, stomach_bleeding
Bronchial Asthma, slurred_speech, sunken_eyes, dark_urine, joint_pain, acute_liver_failure, nodal_skin_eruptions, swollen_legs, skin_rash, phlegm, movement_stiffness, irritability, abnormal_menstruation, malaise, muscle_wasting, loss_of_balance, lethargy, shivering
Drug Reaction, excessive_hunger, yellowing_of_eyes, pain_behind_the_eyes, chills, dizziness, irregular_sugar_level, obesity, high_fever, swollen_blood_vessels, distention_of_abdomen, mucoid_sputum, weight_gain, rusty_sputum, muscle_pain, receiving_unsterile_injections, loss_of_balance, pain_in_anal_region
Hepatitis B, stomach_pain, extra_marital_contacts, nausea, slurred_speech, irritability, throat_irritation, diarrhoea, indigestion, dehydration, silver_like_dusting, neck_pain, lethargy, distention_of_abdomen, muscle_pain, rusty_sputum, constipation, watering_from_eyes
Urinary tract infection, mood_swings, restlessness, dizziness, internal_itching, movement_stiffness, sweating, pain_in_anal_region, watering_from_eyes, neck_pain, swelled_lymph_nodes, blackheads, receiving_blood_transfusion, muscle_wasting, small_dents_in_nails, weight_gain, swelling_of_stomach, foul_smell_of urine
Gastroenteritis, spotting_ urination, ulcers_on_tongue, silver_like_dusting, runny_nose, altered_sensorium, coma, pus_filled_pimples, yellowish_skin, continuous_feel_of_urine, puffy_face_and_eyes, nodal_skin_eruptions, mood_swings, loss_of_balance, unsteadiness, swollen_extremeties, back_pain, joint_pain
Drug Reaction, red_sore_around_nose, toxic_look_(typhos), nodal_skin_eruptions, extra_marital_contacts, chest_pain, stiff_neck, runny_nose, enlarged_thyroid, increased_appetite, internal_itching, yellow_urine, unsteadiness, high_fever, puffy_face_and_eyes, pain_in_anal_region, depression, dischromic _patches
Varicose veins, palpitations, muscle_pain, family_history, redness_of_eyes, restlessness, red_sore_around_nose, blood_in_sputum, mood_swings, continuous_sneezing, cold_hands_and_feets, nausea, swelling_joints, dischromic _patches, dizziness, chest_pain, shivering, pain_during_bowel_movements
Gastroenteritis, shivering, excessive_hunger, coma, increased_appetite, pain_during_bowel_movements, restlessness, swelled_lymph_nodes, muscle_pain, vomiting, knee_pain, sunken_eyes, bruising, sinus_pressure, ulcers_on_tongue, swollen_blood_vessels, extra_marital_contacts, swelling_of_stomach
Malaria, mood_swings, enlarged_thyroid, swollen_blood_vessels, phlegm, irritation_in_anus, passage_of_gases, swollen_legs, weakness_in_limbs, abnormal_menstruation, throat_irritation, blister, dizziness, yellowish_skin, ulcers_on_tongue, yellowing_of_eyes, headache, depression
Tuberculosis, cold_hands_and_feets, swollen_extremeties, pain_during_bowel_movements, bladder_discomfort, foul_smell_of urine, brittle_nails, neck_pain, chills, blister, hip_joint_pain, obesity, enlarged_thyroid, phlegm, joint_pain, movement_stiffness, lethargy, blood_in_sputum
Malaria, chills, receiving_blood_transfusion, toxic_look_(typhos), restlessness, unsteadiness, increased_appetite, bladder_discomfort, constipation, inflammatory_nails, belly_pain, fluid_overload, swollen_legs, fast_heart_rate, red_spots_over_body, small_dents_in_nails, pain_in_anal_region, passage_of_gases
Hypertension , sunken_eyes, blurred_and_distorted_vision, throat_irritation, dischromic _patches, continuous_sneezing, red_sore_around_nose, coma, constipation, depression, bloody_stool, continuous_feel_of_urine, brittle_nails, stomach_bleeding, small_dents_in_nails, yellow_urine, breathlessness, stomach_pain
Paralysis (brain hemorrhage), slurred_speech, loss_of_balance, burning_micturition, mucoid_sputum, toxic_look_(typhos), hip_joint_pain, swollen_extremeties, yellowish_skin, pain_behind_the_eyes, yellow_urine, cough, muscle_wasting, shivering, increased_appetite, chest_pain, excessive_hunger, anxiety
Hyperthyroidism, patches_in_throat, belly_pain, prominent_veins_on_calf, slurred_speech, swollen_legs, unsteadiness, yellowish_skin, internal_itching, nausea, history_of_alcohol_consumption, yellow_crust_ooze, swelling_joints, small_dents_in_nails, acute_liver_failure, dizziness, redness_of_eyes, swelling_of_stomach
Urinary tract infection, irritability, throat_irritation, pain_behind_the_eyes, lethargy, dehydration, acidity, palpitations, restlessness, pain_during_bowel_movements, ulcers_on_tongue, muscle_pain, abnormal_menstruation, hip_joint_pain, unsteadiness, blackheads, irregular_sugar_level, polyuria
Dimorphic hemmorhoids(piles), painful_walking, abnormal_menstruation, loss_of_appetite, dark_urine, family_history, congestion, loss_of_smell, patches_in_throat, small_dents_in_nails, chills, dehydration, visual_disturbances,itching, muscle_weakness, spotting_ urination, phlegm, knee_pain
(vertigo) Paroymsal  Positional Vertigo, excessive_hunger, joint_pain, distention_of_abdomen, bladder_discomfort, back_pain, yellowing_of_eyes, chest_pain, fast_heart_rate, rusty_sputum, swollen_blood_vessels, puffy_face_and_eyes, drying_and_tingling_lips, palpitations, muscle_weakness, increased_appetite, acute_liver_failure, throat_irritation
Hypertension , fatigue, blurred_and_distorted_vision, pain_during_bowel_movements, foul_smell_of urine, blister, small_dents_in_nails, irregular_sugar_level, muscle_pain, yellowish_skin, irritability, nausea, bruising, loss_of_appetite, inflammatory_nails, palpitations, pus_filled_pimples, receiving_blood_transfusion
Urinary tract infection, history_of_alcohol_consumption, internal_itching, pus_filled_pimples, stomach_pain, fatigue, anxiety, pain_behind_the_eyes, rusty_sputum, cough, ulcers_on_tongue, bruising, pain_during_bowel_movements, obesity, yellowing_of_eyes, knee_pain, phlegm, high_fever
Diabetes , receiving_unsterile_injections, patches_in_throat, altered_sensorium, drying_and_tingling_lips, sweating, loss_of_balance, blood_in_sputum, scurring, sunken_eyes, stiff_neck, yellow_urine, inflammatory_nails, constipation, swelling_of_stomach, bruising, fluid_overload, swelled_lymph_nodes
Hyperthyroidism, lack_of_concentration, throat_irritation, passage_of_gases, spotting_ urination, swollen_blood_vessels, red_spots_over_body, depression, yellowing_of_eyes, blurred_and_distorted_vision, receiving_blood_transfusion, weight_loss, swelling_joints, irregular_sugar_level, runny_nose, altered_sensorium, prominent_veins_on_calf, increased_appetite
Drug Reaction, distention_of_abdomen, depression, runny_nose, fatigue, back_pain, congestion, patches_in_throat, sweating, throat_irritation, abnormal_menstruation, drying_and_tingling_lips, pain_during_bowel_movements, swelled_lymph_nodes, altered_sensorium, extra_marital_contacts, headache, puffy_face_and_eyes
Hypertension , sunken_eyes, altered_sensorium, bloody_stool, pain_behind_the_eyes, receiving_unsterile_injections, vomiting, shivering, sinus_pressure, irregular_sugar_level, belly_pain, prominent_veins_on_calf, small_dents_in_nails, swelling_of_stomach, cough, headache, pain_in_anal_region, continuous_sneezing
Hepatitis E, sinus_pressure, red_sore_around_nose, lethargy, patches_in_throat, bladder_discomfort, drying_and_tingling_lips, vomiting, fluid_overload, slurred_speech, abnormal_menstruation, obesity, blood_in_sputum, congestion, muscle_pain, swelled_lymph_nodes, extra_marital_contacts, stiff_neck
Hypothyroidism, breathlessness, red_sore_around_nose, nodal_skin_eruptions, stomach_pain, bloody_stool, muscle_wasting, acidity, anxiety, altered_sensorium, continuous_feel_of_urine, headache, weight_loss, irregular_sugar_level, brittle_nails, weakness_of_one_body_side, swollen_legs, red_spots_over_body
Osteoarthristis, acute_liver_failure, drying_and_tingling_lips, swollen_legs, weight_loss, sweating, muscle_pain, fatigue, pain_behind_the_eyes, spinning_movements, lethargy, movement_stiffness, swelled_lymph_nodes, passage_of_gases, loss_of_balance, brittle_nails, belly_pain, congestion
Allergy, weakness_in_limbs, skin_rash, malaise, muscle_pain, slurred_speech, yellow_crust_ooze, irritation_in_anus, unsteadiness, stomach_pain, internal_itching, high_fever, irregular_sugar_level, red_spots_over_body, extra_marital_contacts, obesity, coma, cough
GERD, blood_in_sputum, coma, constipation, mood_swings, weight_loss, unsteadiness, spinning_movements, obesity, dizziness, skin_peeling, red_sore_around_nose, blackheads, irritability, belly_pain, small_dents_in_nails, depression, stomach_pain
Hypertension , lack_of_concentration, cough, spotting_ urination,itching, breathlessness, lethargy, small_dents_in_nails, internal_itching, cramps, altered_sensorium, irritation_in_anus, silver_like_dusting, back_pain, muscle_pain, sinus_pressure, polyuria, chills
Peptic ulcer diseae, fast_heart_rate, weakness_in_limbs, extra_marital_contacts, acute_liver_failure, yellow_urine, fluid_overload, burning_micturition, vomiting, continuous_feel_of_urine, headache, pain_during_bowel_movements, muscle_pain, abdominal_pain, red_sore_around_nose, skin_peeling, scurring, redness_of_eyes
